village_id,year,month,depth_m,change_from_prev_year_m,quality,data_source
SRN003,2020,12,31.95,0.35,saline,estimated
SRN003,2021,1,32.3,0.35,saline,estimated
SRN003,2021,2,32.3,0.35,saline,estimated
SRN003,2021,3,32.3,0.35,saline,estimated
SRN003,2021,4,33.9,0.35,saline,estimated
SRN003,2021,5,33.9,0.35,saline,estimated
SRN003,2021,6,33.9,0.35,saline,estimated
SRN003,2021,7,32.3,0.35,saline,estimated
SRN003,2021,8,32.3,0.35,saline,estimated
SRN003,2021,9,30.9,0.35,saline,estimated
SRN003,2021,10,30.9,0.35,saline,estimated
SRN003,2021,11,30.9,0.35,saline,estimated
SRN003,2021,12,32.3,0.35,saline,estimated
SRN003,2022,1,32.65,0.35,saline,estimated
SRN003,2022,2,32.65,0.35,saline,estimated
SRN003,2022,3,32.65,0.35,saline,estimated
SRN003,2022,4,34.25,0.35,saline,estimated
SRN003,2022,5,34.25,0.35,saline,estimated
SRN003,2022,6,34.25,0.35,saline,estimated
SRN003,2022,7,32.65,0.35,saline,estimated
SRN003,2022,8,32.65,0.35,saline,estimated
SRN003,2022,9,31.25,0.35,saline,estimated
SRN003,2022,10,31.25,0.35,saline,estimated
SRN003,2022,11,31.25,0.35,saline,estimated
SRN003,2022,12,32.65,0.35,saline,estimated
SRN003,2023,1,33.0,0.35,saline,estimated
SRN003,2023,2,33.0,0.35,saline,estimated
SRN003,2023,3,33.0,0.35,saline,estimated
SRN003,2023,4,34.6,0.35,saline,estimated
SRN003,2023,5,34.6,0.35,saline,estimated
SRN003,2023,6,34.6,0.35,saline,estimated
SRN003,2023,7,33.0,0.35,saline,estimated
SRN003,2023,8,33.0,0.35,saline,estimated
SRN003,2023,9,31.6,0.35,saline,estimated
SRN003,2023,10,31.6,0.35,saline,estimated
SRN003,2023,11,31.6,0.35,saline,estimated
SRN003,2023,12,33.0,0.35,saline,estimated
SRN003,2024,1,33.35,0.35,saline,estimated
SRN003,2024,2,33.35,0.35,saline,estimated
SRN003,2024,3,33.35,0.35,saline,estimated
SRN003,2024,4,34.95,0.35,saline,estimated
SRN003,2024,5,34.95,0.35,saline,estimated
SRN003,2024,6,34.95,0.35,saline,estimated
SRN003,2024,7,33.35,0.35,saline,estimated
SRN003,2024,8,33.35,0.35,saline,estimated
SRN003,2024,9,31.95,0.35,saline,estimated
SRN003,2024,10,31.95,0.35,saline,estimated
SRN003,2024,11,31.95,0.35,saline,estimated
SRN003,2024,12,33.35,0.35,saline,estimated
SRN004,2019,1,29.1,0.0,saline,estimated
SRN004,2019,2,29.1,0.0,saline,estimated
SRN004,2019,3,29.1,0.0,saline,estimated
SRN004,2019,4,30.7,0.0,saline,estimated
SRN004,2019,5,30.7,0.0,saline,estimated
SRN004,2019,6,30.7,0.0,saline,estimated
SRN004,2019,7,29.1,0.0,saline,estimated
SRN004,2019,8,29.1,0.0,saline,estimated
SRN004,2019,9,27.7,0.0,saline,estimated
SRN004,2019,10,27.7,0.0,saline,estimated
SRN004,2019,11,27.7,0.0,saline,estimated
SRN004,2019,12,29.1,0.0,saline,estimated
SRN004,2020,1,29.45,0.35,saline,estimated
SRN004,2020,2,29.45,0.35,saline,estimated
SRN004,2020,3,29.45,0.35,saline,estimated
SRN004,2020,4,31.05,0.35,saline,estimated
SRN004,2020,5,31.05,0.35,saline,estimated
SRN004,2020,6,31.05,0.35,saline,estimated
SRN004,2020,7,29.45,0.35,saline,estimated
SRN004,2020,8,29.45,0.35,saline,estimated
SRN004,2020,9,28.05,0.35,saline,estimated
SRN004,2020,10,28.05,0.35,saline,estimated
SRN004,2020,11,28.05,0.35,saline,estimated
SRN004,2020,12,29.45,0.35,saline,estimated
SRN004,2021,1,29.8,0.35,saline,estimated
SRN004,2021,2,29.8,0.35,saline,estimated
SRN004,2021,3,29.8,0.35,saline,estimated
SRN004,2021,4,31.4,0.35,saline,estimated
SRN004,2021,5,31.4,0.35,saline,estimated
SRN004,2021,6,31.4,0.35,saline,estimated
SRN004,2021,7,29.8,0.35,saline,estimated
SRN004,2021,8,29.8,0.35,saline,estimated
SRN004,2021,9,28.4,0.35,saline,estimated
SRN004,2021,10,28.4,0.35,saline,estimated
SRN004,2021,11,28.4,0.35,saline,estimated
SRN004,2021,12,29.8,0.35,saline,estimated
SRN004,2022,1,30.15,0.35,saline,estimated
SRN004,2022,2,30.15,0.35,saline,estimated
SRN004,2022,3,30.15,0.35,saline,estimated
SRN004,2022,4,31.75,0.35,saline,estimated
SRN004,2022,5,31.75,0.35,saline,estimated
SRN004,2022,6,31.75,0.35,saline,estimated
SRN004,2022,7,30.15,0.35,saline,estimated
SRN004,2022,8,30.15,0.35,saline,estimated
SRN004,2022,9,28.75,0.35,saline,estimated
SRN004,2022,10,28.75,0.35,saline,estimated
SRN004,2022,11,28.75,0.35,saline,estimated
SRN004,2022,12,30.15,0.35,saline,estimated
SRN004,2023,1,30.5,0.35,saline,estimated
SRN004,2023,2,30.5,0.35,saline,estimated
SRN004,2023,3,30.5,0.35,saline,estimated
SRN004,2023,4,32.1,0.35,saline,estimated
SRN004,2023,5,32.1,0.35,saline,estimated
SRN004,2023,6,32.1,0.35,saline,estimated
SRN004,2023,7,30.5,0.35,saline,estimated
SRN004,2023,8,30.5,0.35,saline,estimated
SRN004,2023,9,29.1,0.35,saline,estimated
SRN004,2023,10,29.1,0.35,saline,estimated
SRN004,2023,11,29.1,0.35,saline,estimated
SRN004,2023,12,30.5,0.35,saline,estimated
SRN004,2024,1,30.85,0.35,saline,estimated
SRN004,2024,2,30.85,0.35,saline,estimated
SRN004,2024,3,30.85,0.35,saline,estimated
SRN004,2024,4,32.45,0.35,saline,estimated
SRN004,2024,5,32.45,0.35,saline,estimated
SRN004,2024,6,32.45,0.35,saline,estimated
SRN004,2024,7,30.85,0.35,saline,estimated
SRN004,2024,8,30.85,0.35,saline,estimated
SRN004,2024,9,29.45,0.35,saline,estimated
SRN004,2024,10,29.45,0.35,saline,estimated
SRN004,2024,11,29.45,0.35,saline,estimated
SRN004,2024,12,30.85,0.35,saline,estimated
SRN005,2019,1,29.3,0.0,saline,estimated
SRN005,2019,2,29.3,0.0,saline,estimated
SRN005,2019,3,29.3,0.0,saline,estimated
SRN005,2019,4,30.9,0.0,saline,estimated
SRN005,2019,5,30.9,0.0,saline,estimated
SRN005,2019,6,30.9,0.0,saline,estimated
SRN005,2019,7,29.3,0.0,saline,estimated
SRN005,2019,8,29.3,0.0,saline,estimated
SRN005,2019,9,27.9,0.0,saline,estimated
SRN005,2019,10,27.9,0.0,saline,estimated
SRN005,2019,11,27.9,0.0,saline,estimated
SRN005,2019,12,29.3,0.0,saline,estimated
SRN005,2020,1,29.65,0.35,saline,estimated
SRN005,2020,2,29.65,0.35,saline,estimated
SRN005,2020,3,29.65,0.35,saline,estimated
SRN005,2020,4,31.25,0.35,saline,estimated
SRN005,2020,5,31.25,0.35,saline,estimated
SRN005,2020,6,31.25,0.35,saline,estimated
SRN005,2020,7,29.65,0.35,saline,estimated
SRN005,2020,8,29.65,0.35,saline,estimated
SRN005,2020,9,28.25,0.35,saline,estimated
SRN005,2020,10,28.25,0.35,saline,estimated
SRN005,2020,11,28.25,0.35,saline,estimated
SRN005,2020,12,29.65,0.35,saline,estimated
SRN005,2021,1,30.0,0.35,saline,estimated
SRN005,2021,2,30.0,0.35,saline,estimated
SRN005,2021,3,30.0,0.35,saline,estimated
SRN005,2021,4,31.6,0.35,saline,estimated
SRN005,2021,5,31.6,0.35,saline,estimated
SRN005,2021,6,31.6,0.35,saline,estimated
SRN005,2021,7,30.0,0.35,saline,estimated
SRN005,2021,8,30.0,0.35,saline,estimated
SRN005,2021,9,28.6,0.35,saline,estimated
SRN005,2021,10,28.6,0.35,saline,estimated
SRN005,2021,11,28.6,0.35,saline,estimated
SRN005,2021,12,30.0,0.35,saline,estimated
SRN005,2022,1,30.35,0.35,saline,estimated
SRN005,2022,2,30.35,0.35,saline,estimated
SRN005,2022,3,30.35,0.35,saline,estimated
SRN005,2022,4,31.95,0.35,saline,estimated
SRN005,2022,5,31.95,0.35,saline,estimated
SRN005,2022,6,31.95,0.35,saline,estimated
SRN005,2022,7,30.35,0.35,saline,estimated
SRN005,2022,8,30.35,0.35,saline,estimated
SRN005,2022,9,28.95,0.35,saline,estimated
SRN005,2022,10,28.95,0.35,saline,estimated
SRN005,2022,11,28.95,0.35,saline,estimated
SRN005,2022,12,30.35,0.35,saline,estimated
SRN005,2023,1,30.7,0.35,saline,estimated
SRN005,2023,2,30.7,0.35,saline,estimated
SRN005,2023,3,30.7,0.35,saline,estimated
SRN005,2023,4,32.3,0.35,saline,estimated
SRN005,2023,5,32.3,0.35,saline,estimated
SRN005,2023,6,32.3,0.35,saline,estimated
SRN005,2023,7,30.7,0.35,saline,estimated
SRN005,2023,8,30.7,0.35,saline,estimated
SRN005,2023,9,29.3,0.35,saline,estimated
SRN005,2023,10,29.3,0.35,saline,estimated
SRN005,2023,11,29.3,0.35,saline,estimated
SRN005,2023,12,30.7,0.35,saline,estimated
SRN005,2024,1,31.05,0.35,saline,estimated
SRN005,2024,2,31.05,0.35,saline,estimated
SRN005,2024,3,31.05,0.35,saline,estimated
SRN005,2024,4,32.65,0.35,saline,estimated
SRN005,2024,5,32.65,0.35,saline,estimated
SRN005,2024,6,32.65,0.35,saline,estimated
SRN005,2024,7,31.05,0.35,saline,estimated
SRN005,2024,8,31.05,0.35,saline,estimated
SRN005,2024,9,29.65,0.35,saline,estimated
SRN005,2024,10,29.65,0.35,saline,estimated
SRN005,2024,11,29.65,0.35,saline,estimated
SRN005,2024,12,31.05,0.35,saline,estimated
GIR001,2019,1,11.7,0.0,good,estimated
GIR001,2019,2,11.7,0.0,good,estimated
GIR001,2019,3,11.7,0.0,good,estimated
GIR001,2019,4,13.3,0.0,good,estimated
GIR001,2019,5,13.3,0.0,good,estimated
GIR001,2019,6,13.3,0.0,good,estimated
GIR001,2019,7,11.7,0.0,good,estimated
GIR001,2019,8,11.7,0.0,good,estimated
GIR001,2019,9,10.3,0.0,good,estimated
GIR001,2019,10,10.3,0.0,good,estimated
GIR001,2019,11,10.3,0.0,good,estimated
GIR001,2019,12,11.7,0.0,good,estimated
GIR001,2020,1,12.05,0.35,good,estimated
GIR001,2020,2,12.05,0.35,good,estimated
GIR001,2020,3,12.05,0.35,good,estimated
GIR001,2020,4,13.65,0.35,good,estimated
GIR001,2020,5,13.65,0.35,good,estimated
GIR001,2020,6,13.65,0.35,good,estimated
GIR001,2020,7,12.05,0.35,good,estimated
GIR001,2020,8,12.05,0.35,good,estimated
GIR001,2020,9,10.65,0.35,good,estimated
GIR001,2020,10,10.65,0.35,good,estimated
GIR001,2020,11,10.65,0.35,good,estimated
GIR001,2020,12,12.05,0.35,good,estimated
GIR001,2021,1,12.4,0.35,good,estimated
GIR001,2021,2,12.4,0.35,good,estimated
GIR001,2021,3,12.4,0.35,good,estimated
GIR001,2021,4,14.0,0.35,good,estimated
GIR001,2021,5,14.0,0.35,good,estimated
GIR001,2021,6,14.0,0.35,good,estimated
GIR001,2021,7,12.4,0.35,good,estimated
GIR001,2021,8,12.4,0.35,good,estimated
GIR001,2021,9,11.0,0.35,good,estimated
GIR001,2021,10,11.0,0.35,good,estimated
GIR001,2021,11,11.0,0.35,good,estimated
GIR001,2021,12,12.4,0.35,good,estimated
GIR001,2022,1,12.75,0.35,good,estimated
GIR001,2022,2,12.75,0.35,good,estimated
GIR001,2022,3,12.75,0.35,good,estimated
GIR001,2022,4,14.35,0.35,good,estimated
GIR001,2022,5,14.35,0.35,good,estimated
GIR001,2022,6,14.35,0.35,good,estimated
GIR001,2022,7,12.75,0.35,good,estimated
GIR001,2022,8,12.75,0.35,good,estimated
GIR001,2022,9,11.35,0.35,good,estimated
GIR001,2022,10,11.35,0.35,good,estimated
GIR001,2022,11,11.35,0.35,good,estimated
GIR001,2022,12,12.75,0.35,good,estimated
GIR001,2023,1,13.1,0.35,good,estimated
GIR001,2023,2,13.1,0.35,good,estimated
GIR001,2023,3,13.1,0.35,good,estimated
GIR001,2023,4,14.7,0.35,good,estimated
GIR001,2023,5,14.7,0.35,good,estimated
GIR001,2023,6,14.7,0.35,good,estimated
GIR001,2023,7,13.1,0.35,good,estimated
GIR001,2023,8,13.1,0.35,good,estimated
GIR001,2023,9,11.7,0.35,good,estimated
GIR001,2023,10,11.7,0.35,good,estimated
GIR001,2023,11,11.7,0.35,good,estimated
GIR001,2023,12,13.1,0.35,good,estimated
GIR001,2024,1,13.45,0.35,good,estimated
GIR001,2024,2,13.45,0.35,good,estimated
GIR001,2024,3,13.45,0.35,good,estimated
GIR001,2024,4,15.05,0.35,good,estimated
GIR001,2024,5,15.05,0.35,good,estimated
GIR001,2024,6,15.05,0.35,good,estimated
GIR001,2024,7,13.45,0.35,good,estimated
GIR001,2024,8,13.45,0.35,good,estimated
GIR001,2024,9,12.05,0.35,good,estimated
GIR001,2024,10,12.05,0.35,good,estimated
GIR001,2024,11,12.05,0.35,good,estimated
GIR001,2024,12,13.45,0.35,good,estimated
GIR002,2019,1,11.4,0.0,good,estimated
GIR002,2019,2,11.4,0.0,good,estimated
GIR002,2019,3,11.4,0.0,good,estimated
GIR002,2019,4,13.0,0.0,good,estimated
GIR002,2019,5,13.0,0.0,good,estimated
GIR002,2019,6,13.0,0.0,good,estimated
GIR002,2019,7,11.4,0.0,good,estimated
GIR002,2019,8,11.4,0.0,good,estimated
GIR002,2019,9,10.0,0.0,good,estimated
GIR002,2019,10,10.0,0.0,good,estimated
GIR002,2019,11,10.0,0.0,good,estimated
GIR002,2019,12,11.4,0.0,good,estimated
GIR002,2020,1,11.75,0.35,good,estimated
GIR002,2020,2,11.75,0.35,good,estimated
GIR002,2020,3,11.75,0.35,good,estimated
GIR002,2020,4,13.35,0.35,good,estimated
GIR002,2020,5,13.35,0.35,good,estimated
GIR002,2020,6,13.35,0.35,good,estimated
GIR002,2020,7,11.75,0.35,good,estimated
GIR002,2020,8,11.75,0.35,good,estimated
GIR002,2020,9,10.35,0.35,good,estimated
GIR002,2020,10,10.35,0.35,good,estimated
GIR002,2020,11,10.35,0.35,good,estimated
GIR002,2020,12,11.75,0.35,good,estimated
GIR002,2021,1,12.1,0.35,good,estimated
GIR002,2021,2,12.1,0.35,good,estimated
GIR002,2021,3,12.1,0.35,good,estimated
GIR002,2021,4,13.7,0.35,good,estimated
GIR002,2021,5,13.7,0.35,good,estimated
GIR002,2021,6,13.7,0.35,good,estimated
GIR002,2021,7,12.1,0.35,good,estimated
GIR002,2021,8,12.1,0.35,good,estimated
GIR002,2021,9,10.7,0.35,good,estimated
GIR002,2021,10,10.7,0.35,good,estimated
GIR002,2021,11,10.7,0.35,good,estimated
GIR002,2021,12,12.1,0.35,good,estimated
GIR002,2022,1,12.45,0.35,good,estimated
GIR002,2022,2,12.45,0.35,good,estimated
GIR002,2022,3,12.45,0.35,good,estimated
GIR002,2022,4,14.05,0.35,good,estimated
GIR002,2022,5,14.05,0.35,good,estimated
GIR002,2022,6,14.05,0.35,good,estimated
GIR002,2022,7,12.45,0.35,good,estimated
GIR002,2022,8,12.45,0.35,good,estimated
GIR002,2022,9,11.05,0.35,good,estimated
GIR002,2022,10,11.05,0.35,good,estimated
GIR002,2022,11,11.05,0.35,good,estimated
GIR002,2022,12,12.45,0.35,good,estimated
GIR002,2023,1,12.8,0.35,good,estimated
GIR002,2023,2,12.8,0.35,good,estimated
GIR002,2023,3,12.8,0.35,good,estimated
GIR002,2023,4,14.4,0.35,good,estimated
GIR002,2023,5,14.4,0.35,good,estimated
GIR002,2023,6,14.4,0.35,good,estimated
GIR002,2023,7,12.8,0.35,good,estimated
GIR002,2023,8,12.8,0.35,good,estimated
GIR002,2023,9,11.4,0.35,good,estimated
GIR002,2023,10,11.4,0.35,good,estimated
GIR002,2023,11,11.4,0.35,good,estimated
GIR002,2023,12,12.8,0.35,good,estimated
GIR002,2024,1,13.15,0.35,good,estimated
GIR002,2024,2,13.15,0.35,good,estimated
GIR002,2024,3,13.15,0.35,good,estimated
GIR002,2024,4,14.75,0.35,good,estimated
GIR002,2024,5,14.75,0.35,good,estimated
GIR002,2024,6,14.75,0.35,good,estimated
GIR002,2024,7,13.15,0.35,good,estimated
GIR002,2024,8,13.15,0.35,good,estimated
GIR002,2024,9,11.75,0.35,good,estimated
GIR002,2024,10,11.75,0.35,good,estimated
GIR002,2024,11,11.75,0.35,good,estimated
GIR002,2024,12,13.15,0.35,good,estimated
GIR003,2019,1,12.2,0.0,good,estimated
GIR003,2019,2,12.2,0.0,good,estimated
GIR003,2019,3,12.2,0.0,good,estimated
GIR003,2019,4,13.8,0.0,good,estimated
GIR003,2019,5,13.8,0.0,good,estimated
GIR003,2019,6,13.8,0.0,good,estimated
GIR003,2019,7,12.2,0.0,good,estimated
GIR003,2019,8,12.2,0.0,good,estimated
GIR003,2019,9,10.8,0.0,good,estimated
GIR003,2019,10,10.8,0.0,good,estimated
GIR003,2019,11,10.8,0.0,good,estimated
GIR003,2019,12,12.2,0.0,good,estimated
GIR003,2020,1,12.55,0.35,good,estimated
GIR003,2020,2,12.55,0.35,good,estimated
GIR003,2020,3,12.55,0.35,good,estimated
GIR003,2020,4,14.15,0.35,good,estimated
GIR003,2020,5,14.15,0.35,good,estimated
GIR003,2020,6,14.15,0.35,good,estimated
GIR003,2020,7,12.55,0.35,good,estimated
GIR003,2020,8,12.55,0.35,good,estimated
GIR003,2020,9,11.15,0.35,good,estimated
GIR003,2020,10,11.15,0.35,good,estimated
GIR003,2020,11,11.15,0.35,good,estimated
GIR003,2020,12,12.55,0.35,good,estimated
GIR003,2021,1,12.9,0.35,good,estimated
GIR003,2021,2,12.9,0.35,good,estimated
GIR003,2021,3,12.9,0.35,good,estimated
GIR003,2021,4,14.5,0.35,good,estimated
GIR003,2021,5,14.5,0.35,good,estimated
GIR003,2021,6,14.5,0.35,good,estimated
GIR003,2021,7,12.9,0.35,good,estimated
GIR003,2021,8,12.9,0.35,good,estimated
GIR003,2021,9,11.5,0.35,good,estimated
GIR003,2021,10,11.5,0.35,good,estimated
GIR003,2021,11,11.5,0.35,good,estimated
GIR003,2021,12,12.9,0.35,good,estimated
GIR003,2022,1,13.25,0.35,good,estimated
GIR003,2022,2,13.25,0.35,good,estimated
GIR003,2022,3,13.25,0.35,good,estimated
GIR003,2022,4,14.85,0.35,good,estimated
GIR003,2022,5,14.85,0.35,good,estimated
GIR003,2022,6,14.85,0.35,good,estimated
GIR003,2022,7,13.25,0.35,good,estimated
GIR003,2022,8,13.25,0.35,good,estimated
GIR003,2022,9,11.85,0.35,good,estimated
GIR003,2022,10,11.85,0.35,good,estimated
GIR003,2022,11,11.85,0.35,good,estimated
GIR003,2022,12,13.25,0.35,good,estimated
GIR003,2023,1,13.6,0.35,good,estimated
GIR003,2023,2,13.6,0.35,good,estimated
GIR003,2023,3,13.6,0.35,good,estimated
GIR003,2023,4,15.2,0.35,good,estimated
GIR003,2023,5,15.2,0.35,good,estimated
GIR003,2023,6,15.2,0.35,good,estimated
GIR003,2023,7,13.6,0.35,good,estimated
GIR003,2023,8,13.6,0.35,good,estimated
GIR003,2023,9,12.2,0.35,good,estimated
GIR003,2023,10,12.2,0.35,good,estimated
GIR003,2023,11,12.2,0.35,good,estimated
GIR003,2023,12,13.6,0.35,good,estimated
GIR003,2024,1,13.95,0.35,good,estimated
GIR003,2024,2,13.95,0.35,good,estimated
GIR003,2024,3,13.95,0.35,good,estimated
GIR003,2024,4,15.55,0.35,good,estimated
GIR003,2024,5,15.55,0.35,good,estimated
GIR003,2024,6,15.55,0.35,good,estimated
GIR003,2024,7,13.95,0.35,good,estimated
GIR003,2024,8,13.95,0.35,good,estimated
GIR003,2024,9,12.55,0.35,good,estimated
GIR003,2024,10,12.55,0.35,good,estimated
GIR003,2024,11,12.55,0.35,good,estimated
GIR003,2024,12,13.95,0.35,good,estimated
GIR004,2019,1,13.0,0.0,good,estimated
GIR004,2019,2,13.0,0.0,good,estimated
GIR004,2019,3,13.0,0.0,good,estimated
GIR004,2019,4,14.6,0.0,good,estimated
GIR004,2019,5,14.6,0.0,good,estimated
GIR004,2019,6,14.6,0.0,good,estimated
GIR004,2019,7,13.0,0.0,good,estimated
GIR004,2019,8,13.0,0.0,good,estimated
GIR004,2019,9,11.6,0.0,good,estimated
GIR004,2019,10,11.6,0.0,good,estimated
GIR004,2019,11,11.6,0.0,good,estimated
GIR004,2019,12,13.0,0.0,good,estimated
GIR004,2020,1,13.35,0.35,good,estimated
GIR004,2020,2,13.35,0.35,good,estimated
GIR004,2020,3,13.35,0.35,good,estimated
GIR004,2020,4,14.95,0.35,good,estimated
GIR004,2020,5,14.95,0.35,good,estimated
GIR004,2020,6,14.95,0.35,good,estimated
GIR004,2020,7,13.35,0.35,good,estimated
GIR004,2020,8,13.35,0.35,good,estimated
GIR004,2020,9,11.95,0.35,good,estimated
GIR004,2020,10,11.95,0.35,good,estimated
GIR004,2020,11,11.95,0.35,good,estimated
GIR004,2020,12,13.35,0.35,good,estimated
GIR004,2021,1,13.7,0.35,good,estimated
GIR004,2021,2,13.7,0.35,good,estimated
GIR004,2021,3,13.7,0.35,good,estimated
GIR004,2021,4,15.3,0.35,good,estimated
GIR004,2021,5,15.3,0.35,good,estimated
GIR004,2021,6,15.3,0.35,good,estimated
GIR004,2021,7,13.7,0.35,good,estimated
GIR004,2021,8,13.7,0.35,good,estimated
GIR004,2021,9,12.3,0.35,good,estimated
GIR004,2021,10,12.3,0.35,good,estimated
GIR004,2021,11,12.3,0.35,good,estimated
GIR004,2021,12,13.7,0.35,good,estimated
GIR004,2022,1,14.05,0.35,good,estimated
GIR004,2022,2,14.05,0.35,good,estimated
GIR004,2022,3,14.05,0.35,good,estimated
GIR004,2022,4,15.65,0.35,good,estimated
GIR004,2022,5,15.65,0.35,good,estimated
GIR004,2022,6,15.65,0.35,good,estimated
GIR004,2022,7,14.05,0.35,good,estimated
GIR004,2022,8,14.05,0.35,good,estimated
GIR004,2022,9,12.65,0.35,good,estimated
GIR004,2022,10,12.65,0.35,good,estimated
GIR004,2022,11,12.65,0.35,good,estimated
GIR004,2022,12,14.05,0.35,good,estimated
GIR004,2023,1,14.4,0.35,good,estimated
GIR004,2023,2,14.4,0.35,good,estimated
GIR004,2023,3,14.4,0.35,good,estimated
GIR004,2023,4,16.0,0.35,good,estimated
GIR004,2023,5,16.0,0.35,good,estimated
GIR004,2023,6,16.0,0.35,good,estimated
GIR004,2023,7,14.4,0.35,good,estimated
GIR004,2023,8,14.4,0.35,good,estimated
GIR004,2023,9,13.0,0.35,good,estimated
GIR004,2023,10,13.0,0.35,good,estimated
GIR004,2023,11,13.0,0.35,good,estimated
GIR004,2023,12,14.4,0.35,good,estimated
GIR004,2024,1,14.75,0.35,good,estimated
GIR004,2024,2,14.75,0.35,good,estimated
GIR004,2024,3,14.75,0.35,good,estimated
GIR004,2024,4,16.35,0.35,good,estimated
GIR004,2024,5,16.35,0.35,good,estimated
GIR004,2024,6,16.35,0.35,good,estimated
GIR004,2024,7,14.75,0.35,good,estimated
GIR004,2024,8,14.75,0.35,good,estimated
GIR004,2024,9,13.35,0.35,good,estimated
GIR004,2024,10,13.35,0.35,good,estimated
GIR004,2024,11,13.35,0.35,good,estimated
GIR004,2024,12,14.75,0.35,good,estimated
GIR005,2019,1,12.4,0.0,good,estimated
GIR005,2019,2,12.4,0.0,good,estimated
GIR005,2019,3,12.4,0.0,good,estimated
GIR005,2019,4,14.0,0.0,good,estimated
GIR005,2019,5,14.0,0.0,good,estimated
GIR005,2019,6,14.0,0.0,good,estimated
GIR005,2019,7,12.4,0.0,good,estimated
GIR005,2019,8,12.4,0.0,good,estimated
GIR005,2019,9,11.0,0.0,good,estimated
GIR005,2019,10,11.0,0.0,good,estimated
GIR005,2019,11,11.0,0.0,good,estimated
GIR005,2019,12,12.4,0.0,good,estimated
GIR005,2020,1,12.75,0.35,good,estimated
GIR005,2020,2,12.75,0.35,good,estimated
GIR005,2020,3,12.75,0.35,good,estimated
GIR005,2020,4,14.35,0.35,good,estimated
GIR005,2020,5,14.35,0.35,good,estimated
GIR005,2020,6,14.35,0.35,good,estimated
GIR005,2020,7,12.75,0.35,good,estimated
GIR005,2020,8,12.75,0.35,good,estimated
GIR005,2020,9,11.35,0.35,good,estimated
GIR005,2020,10,11.35,0.35,good,estimated
GIR005,2020,11,11.35,0.35,good,estimated
GIR005,2020,12,12.75,0.35,good,estimated
GIR005,2021,1,13.1,0.35,good,estimated
GIR005,2021,2,13.1,0.35,good,estimated
GIR005,2021,3,13.1,0.35,good,estimated
GIR005,2021,4,14.7,0.35,good,estimated
GIR005,2021,5,14.7,0.35,good,estimated
GIR005,2021,6,14.7,0.35,good,estimated
GIR005,2021,7,13.1,0.35,good,estimated
GIR005,2021,8,13.1,0.35,good,estimated
GIR005,2021,9,11.7,0.35,good,estimated
GIR005,2021,10,11.7,0.35,good,estimated
GIR005,2021,11,11.7,0.35,good,estimated
GIR005,2021,12,13.1,0.35,good,estimated
GIR005,2022,1,13.45,0.35,good,estimated
GIR005,2022,2,13.45,0.35,good,estimated
GIR005,2022,3,13.45,0.35,good,estimated
GIR005,2022,4,15.05,0.35,good,estimated
GIR005,2022,5,15.05,0.35,good,estimated
GIR005,2022,6,15.05,0.35,good,estimated
GIR005,2022,7,13.45,0.35,good,estimated
GIR005,2022,8,13.45,0.35,good,estimated
GIR005,2022,9,12.05,0.35,good,estimated
GIR005,2022,10,12.05,0.35,good,estimated
GIR005,2022,11,12.05,0.35,good,estimated
GIR005,2022,12,13.45,0.35,good,estimated
GIR005,2023,1,13.8,0.35,good,estimated
GIR005,2023,2,13.8,0.35,good,estimated
GIR005,2023,3,13.8,0.35,good,estimated
GIR005,2023,4,15.4,0.35,good,estimated
GIR005,2023,5,15.4,0.35,good,estimated
GIR005,2023,6,15.4,0.35,good,estimated
GIR005,2023,7,13.8,0.35,good,estimated
GIR005,2023,8,13.8,0.35,good,estimated
GIR005,2023,9,12.4,0.35,good,estimated
GIR005,2023,10,12.4,0.35,good,estimated
GIR005,2023,11,12.4,0.35,good,estimated
GIR005,2023,12,13.8,0.35,good,estimated
